time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.9000000000000005,0.50113120173,-2.7350113261,8.81316946522,1.82580092176,6.02381635953,0.0,2.52017408267,-5.31991641139,-2.93120394486,52.0760015509,-4.05994179466,0.0,302.575009281,102.049379489,105.577059403,1638.89397889
0.9600000000000005,0.67201195604,-3.01730053241,8.58335699217,5.0261256904,5.86477494227,0.0,3.22136631372,-4.94299799458,-4.91929858657,51.397768348,-4.83601404245,0.0,292.242201242,102.940806081,108.62758047,1603.85812409
1.0200000000000005,0.888955325489,-3.34730553233,8.26505459195,0.278463673091,5.71250429043,0.0,4.0449931629,-6.01384848554,-5.61797265997,46.4773528047,-5.80881508098,0.0,327.364206557,100.921566399,102.384178554,1417.31464532
1.0800000000000005,1.14346916121,-3.69892853984,7.92688398342,5.697685608,5.54469924346,0.0,4.46544248361,-5.59991685897,-5.85927038338,34.2998403425,-6.91300803451,0.0,357.595840842,100.116274854,101.440443147,890.801303148
1.1400000000000006,1.4450589785,-4.05260531728,7.56817909491,1.09135682908,5.15518870836,0.0,5.64548419539,-6.11718935474,-6.13193229896,39.906739729,-7.36924624016,0.0,303.593850828,101.058541185,102.911047976,1315.47389708
1.2000000000000006,1.80433644206,-4.41077010687,7.18602078092,1.56970837088,4.78057913754,0.0,6.33882818306,-5.94756482285,-6.6314464714,32.2232121227,-8.07049186998,0.0,342.763834942,99.5414562278,100.932969714,875.978553497
1.2600000000000007,2.2083456525,-4.76527896369,6.77303840556,3.82086774552,4.30185478594,0.0,7.13600874234,-5.88316608374,-7.12340168122,30.8193645885,-8.32521434756,0.0,305.540979765,99.7276622324,100.927521181,940.248595827
1.3200000000000007,2.67723815235,-5.11422743053,6.33823286742,1.41024955737,3.80237921614,0.0,8.38641696884,-5.74762606996,-7.63527962776,37.5414126417,-8.45286904352,0.0,295.860308268,100.018016869,101.276659757,1265.96990138
1.3800000000000008,3.20153443773,-5.48110918015,5.87472739505,4.00171231173,3.2976793128,0.0,9.06772192109,-6.2608392633,-7.5173202321,38.8281304318,-8.37896367274,0.0,271.497813157,99.5906079343,100.930571682,1231.66983071
1.4400000000000008,3.75406020139,-5.84318372397,5.40441874097,3.73777044882,2.79800716225,0.0,9.18396933782,-6.54015834041,-8.84189925222,49.6079671051,-8.29255664758,0.0,267.515235949,99.7553073039,101.059682717,1629.55973575
1.5000000000000009,4.27933791513,-6.20247739164,4.86226165926,1.23689550187,2.30279047455,0.0,8.16329924837,-5.7431815143,-10.0142319727,51.5339838198,-8.22161597331,0.0,267.120841639,99.7200368836,100.584075783,1623.03602292
1.560000000000001,4.74382930871,-6.56672075965,4.24639769567,6.04412306314,1.86008732171,0.0,7.3163283847,-6.18496078658,-10.362093818,39.7845373145,-8.83791684541,0.0,352.303933071,99.2322880032,100.102732187,1120.78609812
1.620000000000001,5.13325585288,-6.93812428883,3.59913746511,4.29767545958,1.33856673555,0.0,5.64390967803,-6.1979724628,-11.0528564415,43.0919679516,-8.66369918107,0.0,268.64820929,99.095532938,99.9391525413,1380.77097652
1.680000000000001,5.45500599747,-7.30989543553,2.91740602061,3.03921860187,0.823864301679,0.0,5.11331699708,-6.28613185827,-11.6694682472,30.8224638771,-8.5407554646,0.0,270.674172094,99.1602608999,99.9794450709,728.762985604
1.740000000000001,5.75578870888,-7.68618744512,2.20038620134,3.58590212744,0.32376806179,0.0,4.99066130847,-6.31583623639,-12.2330626231,22.743078557,-8.3247561574,0.0,252.786253858,99.1921329776,99.7541551643,413.473164127
1.8000000000000012,6.053280432,-8.06760083338,1.44911985958,0.947554936719,6.10682028535,0.0,4.93223154698,-6.42544676107,-12.8908972306,19.0305214891,-8.39487209939,0.0,287.894816137,99.2767218186,99.9449239082,429.021748043
1.8600000000000012,6.3461067717,-8.45496493712,0.659498319989,4.47682918761,5.6044914765,0.0,4.79077108334,-6.38433716312,-13.3085541148,15.2158828533,-8.34750709501,0.0,273.53225494,99.2955652025,99.7601514607,188.528074118
1.9200000000000013,6.63351434612,-8.83773284844,0.0,5.43520802551,5.16616597496,0.0,4.83300585365,-6.44691447526,-14.1190120137,14.6284909563,-7.79575693176,0.0,185.641430189,99.3660134744,99.4390005584,431.647407372
